,Unnamed: 0,mcg,gvh,alm,mit,erl,pox,vac,nuc,class_protein_localization,distance_from_0,distance_from_1,distance_from_2,closest,Probability_0,Probability_1,Probability_2,Probability0,Probability1,Probability2,cluster_label,Max_prob,Min_prob
96,96,0.69,0.7,0.52,0.36,0.5,0.0,0.46,0.22,EXC,0.1411402709827203,0.31650224347842176,0.395576417606032,0,0.4852017603626011,0.4071586173280915,0.3762029124352591,0.3395197856909189,0.3209604286181622,0.3395197856909189,0,0.3395197856909189,0.3209604286181622
97,97,0.61,0.72,0.39,0.33,0.5,0.0,0.58,0.22,MIT,0.16025459430913444,0.34737833746876123,0.3777038671201642,0,0.4825021947453714,0.400158903232903,0.38820602720808894,0.34256461777063335,0.31487076445873335,0.34256461777063335,0,0.34256461777063335,0.31487076445873335
98,98,0.78,0.75,0.4,0.28,0.5,0.0,0.53,0.22,MIT,0.14478855886432151,0.4598925103839662,0.4771722983082163,0,0.5112744520414989,0.3730836221725896,0.3666921965772727,0.3508918342919215,0.2982163314161571,0.3508918342919215,0,0.3508918342919215,0.2982163314161571
99,99,0.64,0.57,0.57,0.27,0.5,0.0,0.37,0.22,CYT,0.21239024739607545,0.30739503792768097,0.2905603424848842,0,0.4521506631898264,0.4111716056713991,0.41815214721264016,0.33957088783280925,0.3208582243343817,0.3395708878328092,0,0.33957088783280925,0.3208582243343817
100,100,0.36,0.58,0.35,0.24,0.5,0.0,0.44,0.22,ME3,0.3660152338845225,0.35903839918267616,0.2393748928058862,2,0.40592824091983015,0.4087702377002897,0.4607320965271368,0.339752062689459,0.320495874621082,0.339752062689459,0,0.339752062689459,0.320495874621082
101,101,0.36,0.43,0.39,0.12,0.5,0.0,0.49,0.22,ME3,0.4335920697411229,0.4320524926457249,0.17661533166291546,2,0.3829105213894609,0.3835004956967096,0.4951090663451885,0.3480006379868401,0.3039987240263198,0.3480006379868401,0,0.3480006379868401,0.3039987240263198
102,102,0.47,0.52,0.5,0.4,0.5,0.0,0.41,0.22,CYT,0.3184928560905991,0.14060633241468734,0.2433870696371429,1,0.38960549835232416,0.4654576932986724,0.4199940190992858,0.3174757613327864,0.3650484773344272,0.3174757613327864,1,0.3650484773344272,0.3174757613327864
103,103,0.48,0.23,0.57,0.27,0.5,0.0,0.48,0.47,NUC,0.5386284211709178,0.4074491951120565,0.30704137420623434,2,0.368683462113766,0.4203626014935752,0.4647620232427663,0.33236565232657117,0.3352686953468577,0.3323656523265711,1,0.3352686953468577,0.3323656523265711
104,104,0.47,0.39,0.55,0.24,0.5,0.0,0.47,0.22,CYT,0.3660330109896804,0.28341603786488706,0.11783043154119913,2,0.3763320648908409,0.4087439325028057,0.482352167096617,0.33875065113958747,0.3224986977208251,0.33875065113958747,0,0.33875065113958747,0.3224986977208251
105,105,0.44,0.59,0.36,0.16,0.5,0.0,0.52,0.22,ME3,0.2977288932926984,0.3968725082113061,0.21641844998936105,2,0.4267071006076884,0.3864313435460223,0.4628524283927859,0.3485759765762193,0.30284804684756156,0.34857597657621925,0,0.3485759765762193,0.30284804684756156
106,106,0.42,0.35,0.54,0.18,0.5,0.0,0.56,0.22,CYT,0.43236530177069865,0.3668567379854235,0.142895122146855,2,0.37104449032188064,0.3961649001934722,0.4956114015536305,0.34314286608141653,0.3137142678371668,0.34314286608141653,0,0.34314286608141653,0.3137142678371668
107,107,0.3,0.56,0.55,0.18,0.5,0.0,0.5,0.22,CYT,0.42567274803755417,0.38298357043731457,0.19491294044740967,2,0.3837670326312169,0.4005044430575084,0.4833763245874985,0.3420285023291811,0.3159429953416378,0.3420285023291811,0,0.3420285023291811,0.3159429953416378
108,108,0.65,0.65,0.52,0.16,0.5,0.0,0.6,0.22,CYT,0.1610837463971753,0.4180504983210546,0.31489273796690376,0,0.4826047247159572,0.37324356333245545,0.4138025599361912,0.35301330522287755,0.293973389554245,0.35301330522287755,0,0.35301330522287755,0.293973389554245
109,109,0.27,0.6,0.48,0.23,0.5,0.0,0.55,0.22,CYT,0.4320784754761434,0.3779930795214246,0.24425352473031603,2,0.3889448899347093,0.4105604011134539,0.4693095693163176,0.338211068478692,0.323577863042616,0.33821106847869203,2,0.33821106847869203,0.323577863042616
110,110,0.45,0.41,0.5,0.46,0.5,0.5,0.5,0.27,POX,0.6357796643276095,0.504789942266235,0.5603943743300336,1,0.3742330301178869,0.4266092123513164,0.4035353000681514,0.32289224214005774,0.3542155157198847,0.32289224214005774,1,0.3542155157198847,0.32289224214005774
111,111,0.44,0.52,0.41,0.23,0.5,0.0,0.51,0.22,NUC,0.29479507753168355,0.3030866431635173,0.14021791977566167,2,0.4035492535867315,0.40021703222185945,0.4710082943314385,0.34302439095628307,0.31395121808743404,0.343024390956283,0,0.34302439095628307,0.31395121808743404
112,112,0.3,0.32,0.57,0.19,0.5,0.0,0.48,0.55,NUC,0.6134821123068489,0.4978317137596939,0.3330820755935539,2,0.358050607261872,0.4019488075166197,0.47393698707146004,0.3371274212698455,0.3257451574603091,0.3371274212698455,0,0.3371274212698455,0.3257451574603091
113,113,0.4,0.44,0.49,0.47,0.5,0.0,0.49,0.27,NUC,0.4232223427886829,0.12307475621373545,0.2772989054355903,1,0.3605504668055667,0.4867640577321846,0.4171956829587731,0.3075286166744832,0.3849427666510336,0.3075286166744832,1,0.3849427666510336,0.3075286166744832
114,114,0.45,0.51,0.5,0.16,0.5,0.0,0.52,1.0,NUC,0.8071945501838457,0.8124071853650466,0.7168603116611802,2,0.3591650799033493,0.35729775444335776,0.3931205681167261,0.3389946381452238,0.3220107237095525,0.3389946381452238,0,0.3389946381452238,0.3220107237095525
115,115,0.45,0.45,0.5,0.6,0.5,0.0,0.49,0.22,MIT,0.4701158710971788,0.13389615353248888,0.4086307640306017,1,0.3622751741785646,0.5070571860799252,0.3852487308303447,0.29791773139197525,0.40416453721604945,0.29791773139197525,1,0.40416453721604945,0.29791773139197525
116,116,0.59,0.67,0.56,0.41,0.5,0.0,0.47,0.22,MIT,0.21759274686977986,0.22316779831621228,0.3511641227690136,0,0.4460246961715731,0.4435450041719185,0.3902560051251179,0.3267166371652482,0.3465667256695036,0.3267166371652481,1,0.3465667256695036,0.3267166371652481
117,117,0.47,0.47,0.57,0.48,0.5,0.0,0.48,0.22,MIT,0.3857283104955264,0.07365222684366762,0.3001046027697489,1,0.3620830385732369,0.4946990794939395,0.394451929665492,0.3023155298601521,0.39536894027969594,0.3023155298601521,1,0.39536894027969594,0.3023155298601521
118,118,0.35,0.52,0.48,0.22,0.5,0.0,0.26,0.22,MIT,0.4501035201293167,0.3947810804729924,0.2758296264889841,2,0.3896652751138425,0.4118299581905275,0.463850357722286,0.33726581848031595,0.32546836303936816,0.33726581848031595,0,0.33726581848031595,0.32546836303936816
119,119,0.47,0.41,0.66,0.26,0.5,0.0,0.53,0.22,MIT,0.39438789151010695,0.291132244611215,0.18845158509502344,2,0.3820307452418529,0.42358607372903545,0.4693916040545004,0.33388891160266443,0.33222217679467103,0.33388891160266443,0,0.33388891160266443,0.33222217679467103
120,120,0.64,0.62,0.29,0.28,0.5,0.0,0.51,0.22,MIT,0.17983828560622994,0.3770763998228277,0.3556342027385495,0,0.4783748742863759,0.392743437045414,0.4012556534020423,0.3456650922091242,0.3086698155817515,0.3456650922091242,0,0.3456650922091242,0.3086698155817515
121,121,0.55,0.53,0.55,0.46,0.5,0.0,0.52,0.22,MIT,0.29525243563874265,0.09274222936325384,0.3064340605024722,1,0.3931775301464767,0.4814351056654225,0.3888056543876205,0.3094712141655817,0.3810575716688366,0.30947121416558165,1,0.3810575716688366,0.30947121416558165
122,122,0.67,0.62,0.54,0.43,0.5,0.0,0.53,0.22,MIT,0.19958182497461754,0.2306927834219195,0.3762739554800982,0,0.4550908487429845,0.44115050929544825,0.38138331141299503,0.32735520069252244,0.3452895986149552,0.32735520069252244,1,0.3452895986149552,0.32735520069252244
123,123,0.59,0.6,0.49,0.43,0.5,0.0,0.53,0.31,MIT,0.21852093266065825,0.17122266070423925,0.3164986843796471,1,0.4326898828843576,0.4536470793814715,0.39230653603147897,0.32260611343757434,0.35478777312485127,0.32260611343757434,1,0.35478777312485127,0.32260611343757434
124,124,0.54,0.55,0.34,0.31,0.5,0.0,0.54,0.22,ME3,0.2285826505837005,0.2828869786255529,0.25719967603139315,0,0.4396708584522525,0.4164315365108238,0.4272671119480692,0.3377585199475775,0.324482960104845,0.3377585199475775,0,0.3377585199475775,0.324482960104845
125,125,0.58,0.62,0.54,0.17,0.5,0.0,0.48,0.22,MIT,0.1793042892623326,0.3620577674758813,0.23325733411039545,0,0.4593572640009676,0.3826324171676533,0.43523025609235455,0.3502088771068605,0.2995822457862789,0.3502088771068605,0,0.3502088771068605,0.2995822457862789
126,126,0.4,0.38,0.53,0.16,0.5,0.0,0.52,0.27,NUC,0.4236639281768995,0.370559650313684,0.09761902911207368,2,0.36424221892340897,0.3841078454939719,0.5046494258674422,0.34672466011671754,0.3065506797665649,0.34672466011671754,0,0.34672466011671754,0.3065506797665649
127,127,0.46,0.71,0.48,0.53,0.5,0.0,0.53,0.22,MIT,0.3631313973061463,0.23500926875632816,0.4285701549645295,1,0.4132862110394179,0.4697790540614243,0.38710717792251786,0.3150727262893451,0.3698545474213099,0.3150727262893451,1,0.3698545474213099,0.3150727262893451
128,128,0.53,0.51,0.55,0.05,0.5,0.0,0.45,0.25,NUC,0.3254954506930056,0.45027480011329785,0.1970711856649357,2,0.4203726740341039,0.3710594482164938,0.4779785715051269,0.35384578448812976,0.29230843102374043,0.35384578448812976,0,0.35384578448812976,0.29230843102374043
129,129,0.41,0.4,0.59,0.47,0.5,0.0,0.48,0.43,CYT,0.4912913101567558,0.22149568120742452,0.3254454593168077,1,0.3628942222075551,0.4752813867856681,0.4283571215289785,0.3123690863521128,0.3752618272957745,0.3123690863521128,1,0.3752618272957745,0.3123690863521128
130,130,0.5,0.64,0.57,0.15,0.5,0.0,0.47,0.22,CYT,0.257623545433194,0.3810938121464136,0.22461354913786927,2,0.43817118673524347,0.3872766922439744,0.4528765933957599,0.34852175616865905,0.302956487662682,0.34852175616865905,0,0.34852175616865905,0.302956487662682
131,131,0.4,0.62,0.52,0.31,0.5,0.0,0.49,0.31,CYT,0.31297844590310897,0.2503384836603916,0.20816835484525034,2,0.40367870917131454,0.4297738970051483,0.44828508402088624,0.33234717201029795,0.33530565597940404,0.33234717201029795,1,0.33530565597940404,0.33234717201029795
132,132,0.6,0.5,0.57,0.25,0.5,0.0,0.41,0.26,CYT,0.2397944912021206,0.2808187321439805,0.20837332561464775,2,0.4287733483030707,0.4115391736284439,0.4424598028339466,0.3395899390393815,0.320820121921237,0.3395899390393815,0,0.3395899390393815,0.320820121921237
133,133,0.62,0.51,0.52,0.42,0.5,0.0,0.54,0.27,NUC,0.2414894437352103,0.15358699243269705,0.2955538872100948,1,0.4204451225847532,0.4590762953482834,0.39831753836548334,0.3203700501203701,0.35925989975925976,0.3203700501203701,1,0.35925989975925976,0.3203700501203701
134,134,0.35,0.58,0.54,0.16,0.5,0.0,0.51,0.22,NUC,0.3776214683427703,0.3812723070033524,0.1777462304621486,2,0.3948199862598653,0.3933811901943048,0.4821740593841847,0.34517126157032574,0.3096574768593486,0.34517126157032574,0,0.34517126157032574,0.3096574768593486
135,135,0.34,0.54,0.5,0.21,0.5,0.0,0.54,0.31,CYT,0.3840394895290501,0.3394689386717919,0.14202348449797328,2,0.3820987456972016,0.3995143253051317,0.4867229533051015,0.3425045423103537,0.3149909153792927,0.3425045423103537,0,0.3425045423103537,0.3149909153792927
136,136,0.39,0.58,0.5,0.26,0.5,0.0,0.54,0.59,ME3,0.4633433008571943,0.4304060366693112,0.3411530419090553,2,0.3975141162780029,0.4108251549769494,0.4491786555099023,0.33665236644623586,0.3266952671075283,0.33665236644623586,0,0.33665236644623586,0.3266952671075283
137,137,0.48,0.54,0.5,0.17,0.5,0.0,0.53,0.22,NUC,0.26695651625785,0.3371110591560378,0.1244690663741726,2,0.411942377267546,0.3840331725358746,0.4750266598457265,0.3489250570847218,0.30214988583055635,0.3489250570847218,0,0.3489250570847218,0.30214988583055635
138,138,0.29,0.32,0.58,0.15,0.5,0.0,0.5,0.3,CYT,0.5542420723142665,0.4453885102119666,0.21892606298953216,2,0.35587393201983364,0.3967990997758107,0.4976477781113493,0.3413210847041221,0.3173578305917559,0.3413210847041221,0,0.3413210847041221,0.3173578305917559
139,139,0.47,0.32,0.64,0.3,0.5,0.0,0.63,0.22,NUC,0.4646157943581427,0.32290705202042463,0.2610195058269763,2,0.3757637715169253,0.43297042409659736,0.46061242708640704,0.3294514609509657,0.34109707809806844,0.32945146095096584,1,0.34109707809806844,0.3294514609509657
140,140,0.39,0.47,0.56,0.16,0.5,0.0,0.47,0.22,CYT,0.3891077263026504,0.3591956476130093,0.1117810499437815,2,0.3762893525273093,0.3877149794825645,0.4965504444313144,0.34621256183044835,0.30757487633910335,0.34621256183044835,0,0.34621256183044835,0.30757487633910335
141,141,0.58,0.48,0.51,0.47,0.5,0.0,0.55,0.22,NUC,0.3068711311960913,0.11671123880813343,0.3189263236624201,1,0.39688687921356586,0.4800120431407079,0.3921310552796417,0.31087442708182433,0.37825114583635144,0.31087442708182433,1,0.37825114583635144,0.31087442708182433
142,142,0.64,0.6,0.57,0.19,0.5,0.0,0.43,0.22,NUC,0.18026624353668966,0.3632915206145109,0.2741468145210148,0,0.4655325449603404,0.3876708795913761,0.42381686394796936,0.3482127171030175,0.303574565793965,0.3482127171030175,0,0.3482127171030175,0.303574565793965
143,143,0.37,0.46,0.4,0.27,0.5,0.0,0.45,0.22,NUC,0.38857664491035504,0.29887426618834123,0.16950054677509724,2,0.3814420742390236,0.417239910399093,0.4748671593877029,0.33619010214236617,0.32761979571526767,0.33619010214236617,0,0.33619010214236617,0.32761979571526767
144,144,0.43,0.57,0.53,0.16,0.5,0.0,0.54,0.22,CYT,0.3083029566503979,0.35832117197248753,0.14841322914207614,2,0.4073041519997901,0.3874326368289688,0.4779231454898857,0.3477862678075145,0.3044274643849711,0.3477862678075145,0,0.3477862678075145,0.3044274643849711
145,145,0.28,0.37,0.61,0.09,0.5,0.0,0.52,0.55,NUC,0.6289380270316787,0.5642339449525157,0.3526189830445532,2,0.3610965021404272,0.3852333766042715,0.4760221018184703,0.3424212572442577,0.3151574855114846,0.3424212572442576,0,0.3424212572442577,0.3151574855114846
146,146,0.59,0.48,0.5,0.14,0.5,0.0,0.45,0.25,CYT,0.2503860595816021,0.3717161360677645,0.1743804949584238,2,0.43047888739829215,0.3812930364836473,0.4644731930787296,0.35061919868822583,0.2987616026235483,0.35061919868822583,0,0.35061919868822583,0.2987616026235483
147,147,0.39,0.55,0.48,0.31,0.5,0.0,0.54,0.29,CYT,0.3300290990656159,0.23589617093163615,0.16488383391598152,2,0.3897465622593666,0.4282168026851574,0.4597311916400821,0.3324259892638895,0.33514802147222095,0.3324259892638895,1,0.33514802147222095,0.3324259892638895
148,148,0.26,0.36,0.47,0.34,0.5,0.0,0.53,0.72,NUC,0.7079785235384659,0.5597435893452906,0.5013404847756591,2,0.3526562029855571,0.4090054934333001,0.4336040072517488,0.32890603646650995,0.34218792706698026,0.32890603646650995,1,0.34218792706698026,0.32890603646650995
149,149,0.51,0.34,0.5,0.19,0.5,0.0,0.5,0.22,NUC,0.3779804310147045,0.347755750899589,0.14864854702670666,2,0.3859845812843317,0.3978289360310532,0.4854757353476382,0.3432867310597678,0.3134265378804642,0.3432867310597678,0,0.3432867310597678,0.3134265378804642
150,150,0.58,0.5,0.5,0.12,0.5,0.0,0.48,0.25,NUC,0.2463473451231817,0.3867069918916061,0.17209741951337199,2,0.4327726541669466,0.3760991837730425,0.4661290222631175,0.35251022351736677,0.2949795529652664,0.35251022351736677,0,0.35251022351736677,0.2949795529652664
151,151,0.44,0.39,0.53,0.14,0.5,0.0,0.54,0.44,CYT,0.4383562392979389,0.4187787374153423,0.1811540083411353,2,0.3811083379173736,0.3886430014100576,0.4928899466386551,0.34609920262796784,0.3078015947440644,0.3460992026279678,0,0.34609920262796784,0.3078015947440644
152,152,0.41,0.39,0.44,0.34,0.5,0.0,0.48,0.4,NUC,0.4251349834761514,0.2646713528677316,0.20712010634421965,2,0.37285179410223374,0.4377485402293273,0.4636805674697669,0.32823703172097907,0.3435259365580418,0.32823703172097907,1,0.3435259365580418,0.32823703172097907
153,153,0.45,0.43,0.51,0.24,0.5,0.0,0.54,0.33,CYT,0.3485557689069013,0.2826734129028913,0.07718028299233844,2,0.3715860412194081,0.3968914423146493,0.4874345027866631,0.3419907419319368,0.3160185161361265,0.3419907419319368,0,0.3419907419319368,0.3160185161361265
154,154,0.36,0.68,0.46,0.16,0.5,0.0,0.53,0.28,NUC,0.3504820956635977,0.41700559963491424,0.2507887619622021,2,0.4183763855163351,0.3914500680583484,0.4622356402518632,0.3461356289295556,0.30772874214088874,0.3461356289295556,0,0.3461356289295556,0.30772874214088874
155,155,0.42,0.31,0.5,0.15,0.5,0.0,0.53,0.22,NUC,0.4597915259396939,0.4061675780997584,0.16845781096872328,2,0.3714943544874477,0.391959146147506,0.4971378652399846,0.3445336225686985,0.3109327548626029,0.3445336225686985,0,0.3445336225686985,0.3109327548626029
156,156,0.42,0.43,0.56,0.1,0.5,0.0,0.49,0.22,CYT,0.4064893476977051,0.4130289164370321,0.13353704704849412,2,0.3809187778593544,0.3784358607795893,0.5004654030435831,0.349805587997244,0.3003888240055119,0.349805587997244,0,0.349805587997244,0.3003888240055119
157,157,0.67,0.71,0.52,0.65,0.5,0.0,0.53,0.36,NUC,0.4139171721590496,0.3322105750955344,0.5750011998776979,1,0.42486491875490295,0.4610368050566548,0.3616537464115889,0.3152239254843752,0.3695521490312494,0.3152239254843752,1,0.3695521490312494,0.3152239254843752
158,158,0.49,0.47,0.53,0.16,0.5,0.0,0.48,0.27,NUC,0.3062824387023508,0.33782224054272336,0.07383617050091046,2,0.38822871026854,0.3761751365252084,0.4898214287772666,0.35003685388418515,0.2999262922316296,0.35003685388418515,0,0.35003685388418515,0.2999262922316296
159,159,0.71,0.59,0.48,0.43,0.5,0.0,0.59,0.22,MIT,0.20470500173887066,0.2697855784918244,0.3990197673525216,0,0.4623103893161656,0.4331811180753073,0.3806657670323226,0.3302791016605319,0.33944179667893615,0.3302791016605319,1,0.33944179667893615,0.3302791016605319
160,160,0.4,0.42,0.71,0.21,0.5,0.0,0.54,0.32,CYT,0.4653081473426902,0.3688752692232447,0.21653898801211108,2,0.3741641086052408,0.4120428597072474,0.4798452487897509,0.33727256500907293,0.3254548699818542,0.33727256500907293,0,0.33727256500907293,0.3254548699818542
161,161,0.4,0.42,0.71,0.21,0.5,0.0,0.54,0.32,CYT,0.4653081473426902,0.3688752692232447,0.21653898801211108,2,0.3741641086052408,0.4120428597072474,0.4798452487897509,0.33727256500907293,0.3254548699818542,0.33727256500907293,0,0.33727256500907293,0.3254548699818542
162,162,0.54,0.49,0.49,0.2,0.5,0.0,0.52,0.22,CYT,0.24058439281399424,0.3068549244132774,0.12876939059694734,2,0.4169581158117827,0.3902217797252089,0.46628674489214705,0.34678759249095437,0.30642481501809116,0.34678759249095437,0,0.34678759249095437,0.30642481501809116
163,163,0.42,0.51,0.5,0.12,0.5,0.0,0.52,0.46,NUC,0.4017990715535503,0.4344610629560649,0.20050048885081406,2,0.3966586726713773,0.3839123045360918,0.4851095428630163,0.34833759450026464,0.3033248109994708,0.34833759450026464,0,0.34833759450026464,0.3033248109994708
164,164,0.57,0.51,0.53,0.18,0.5,0.0,0.56,0.25,NUC,0.2281387481815456,0.3329793368278657,0.16127532663550906,2,0.4300320929299685,0.3872301627284917,0.4597685736706201,0.3483865252760059,0.3032269494479884,0.34838652527600594,2,0.34838652527600594,0.3032269494479884
165,165,0.35,0.45,0.43,0.11,0.5,0.0,0.56,0.22,ME3,0.43320171603769897,0.4365874163184948,0.17267905322039273,2,0.3827266687362448,0.3814330620643864,0.4966292334658384,0.348732391829625,0.3025352163407499,0.348732391829625,0,0.348732391829625,0.3025352163407499
166,166,0.42,0.42,0.42,0.2,0.5,0.0,0.49,0.22,ME3,0.3705577442808345,0.3371418848482508,0.11674808429391573,2,0.3805354579923856,0.3934662204295111,0.4904822156910858,0.34441627834828137,0.3111674433034373,0.34441627834828137,0,0.34441627834828137,0.3111674433034373
167,167,0.26,0.5,0.33,0.28,0.5,0.0,0.51,0.22,ME3,0.4784471464890211,0.3824174183945866,0.278449200457448,2,0.3803279799639087,0.41866191707180334,0.4645326895969463,0.3343274898680066,0.33134502026398693,0.3343274898680066,0,0.3343274898680066,0.33134502026398693
168,168,0.39,0.42,0.38,0.4,0.5,0.0,0.49,0.47,ME3,0.4696166033854294,0.3028005613118908,0.3073431052475111,1,0.3777523386313989,0.4463283242223651,0.4443054561618332,0.3240566032964932,0.35188679340701345,0.3240566032964932,1,0.35188679340701345,0.3240566032964932
169,169,0.26,0.44,0.3,0.11,0.5,0.0,0.51,0.47,ME3,0.5727971748274744,0.5524699827968762,0.3416920948040993,2,0.3754484003830483,0.3831583070190041,0.4730618428968888,0.3444555936229732,0.31108881275405376,0.3444555936229732,0,0.3444555936229732,0.31108881275405376
